# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
Wythe-Grayson Regional Library,http://wythegrayson.lib.va.us/,VA,37.769337,-78.169968,,
York County Public Library,http://www.yorkcounty.gov/Default.aspx?alias=www.yorkcounty.gov/library,VADoddridge County Public Library,37.769337,-78.169968,,
Brooke County Public Library,http://wellsburg.lib.wv.us/,WV,38.491226,-80.954453,,
Morgantown Public Library,http://scpl.wvnet.edu/,WV,38.491226,-80.954453,,
Roane County Library,http://roanecountylibrary.org/,WV,38.491226,-80.954453,,
Alderson Public Library,http://alderson.lib.wv.us/,WV,38.491226,-80.954453,,
Ansted Public Library,http://ansted.lib.wv.us/,WV,38.491226,-80.954453,,
Barrett-Wharton Public Library,http://boone.lib.wv.us/barrettwhartondefault.html,WV,38.491226,-80.954453,,
Benwood-McMechen Library,http://benwood.lib.wv.us/,WV,38.491226,-80.954453,,
Bolivar-Harpers Ferry Public Library,http://www2.youseemore.com/bhf/default.asp,WV,38.491226,-80.954453,,
Boone-Madison Public Library,http://boone.lib.wv.us/,WV,38.491226,-80.954453,,
Buffalo Creek Memorial Library,http://cabell.lib.wv.us/buffalo/,WV,38.491226,-80.954453,,
Cabell County Public Library,http://cabell.lib.wv.us/,WV,38.491226,-80.954453,,
Calhoun County Public Library,http://www.ccpl-fl.net/,WV,38.491226,-80.954453,,
Capon Bridge Public Library C,http://caponbridge.lib.wv.us/,WV,38.491226,-80.954453,,
Clarksburg-Harrison Public Library,http://clarksburglibrary.info/,WV,38.491226,-80.954453,,
Clay County Public Library,http://www.ccpl.lib.fl.us,WV,38.491226,-80.954453,,
Coal River Public Library,http://boone.lib.wv.us/coalriverdefault.html,WV,38.491226,-80.954453,,
Craft Memorial Library,http://craftmemorial.lib.wv.us/,WV,38.491226,-80.954453,,
Craigsville Public Library,http://craigsville.lib.wv.us/,WV,38.491226,-80.954453,,
Dora B. Woodyard Memorial Library,http://dorabwoodyard.lib.wv.us/,WV,38.491226,-80.954453,,
Fairview Public Library,http://www.henry.public.lib.ga.us/fairview.htm,WV,38.491226,-80.954453,,
Fayette County Public Libraries,http://fayette.lib.wv.us/,WV,38.491226,-80.954453,,
Fayetteville Public Library.,http://fayetteville.lib.wv.us,WV,38.491226,-80.954453,,
Flora-Monroe Township Public Library,http://www.flora.lib.in.us/,WV,38.491226,-80.954453,,
Gauley Bridge Public Library,http://gauleybridge.lib.wv.us/,WV,38.491226,-80.954453,,
Greenbrier County Public Library,http://greenbrier.lib.wv.us/,WV,38.491226,-80.954453,,
Helvetia Public Library,http://helvetia.lib.wv.us/,WV,38.491226,-80.954453,,
Hillsboro Public Library.,http://www.hillsboro.plinkit.org,WV,38.491226,-80.954453,,
Hundred Public Library,http://hundred.lib.wv.us/,WV,38.491226,-80.954453,,
Jackson County Public Library,http://jackson.park.lib.wv.us/,WV,38.491226,-80.954453,,
Kanawha County Public Library,http://kanawhalibrary.org/,WV,38.491226,-80.954453,,
Logan Area Public Library,http://logan.lib.wv.us/,WV,38.491226,-80.954453,,
Lowe Public Library,http://lowe.lib.wv.us/,WV,38.491226,-80.954453,,
Lynn Murray Memorial Public Library,http://chester.lib.wv.us/,WV,38.491226,-80.954453,,
Mannington Public Library,http://mcpls.org/locations/mannington-public-library,WV,38.491226,-80.954453,,
Marion County Public Library,http://www.mcpls.org/,WV,38.491226,-80.954453,,
Martinsburg-Berkeley County Public Library,http://tlc.library.net/martin/,WV,38.491226,-80.954453,,
Mary H. Weir Public Library,http://www.weirton.lib.wv.us/,WV,38.491226,-80.954453,,
McClintic Public Library,http://www.pocahontaslibrary.org/index-01.html,WV,38.491226,-80.954453,,
McDowell Public Library,http://mcdowell.lib.wv.us/,WV,38.491226,-80.954453,,
Meadow Bridge Public Library,http://meadowbridge.lib.wv.us/,WV,38.491226,-80.954453,,
Monroe County Public Library,http://monroe.lib.wv.us/,WV,38.491226,-80.954453,,
Montgomery Public Library,http://montgomery.lib.wv.us/,WV,38.491226,-80.954453,,
Morgan County Public Library,http://www.mocolibrary.com/,WV,38.491226,-80.954453,,
Morgantown Public Library,http://morgantown.lib.wv.us/,WV,38.491226,-80.954453,,
Mount Hope Public Library,http://mounthope.lib.wv.us/,WV,38.491226,-80.954453,,
New Martinsville Public Library,http://newmartinsville.lib.wv.us/,WV,38.491226,-80.954453,,
Oak Hill Public Library,http://oakhill.lib.wv.us/,WV,38.491226,-80.954453,,
Ohio County Public Library.,http://wheeling.weirton.lib.wv.us/,WV,38.491226,-80.954453,,
Paden City Public Library,http://padencity.lib.wv.us/,WV,38.491226,-80.954453,,
Parkersburg and Wood County Public Library,http://park.lib.wv.us/,WV,38.491226,-80.954453,,
Peterstown Public Library,http://peterstown.lib.wv.us/,WV,38.491226,-80.954453,,
Pine Grove Public Library,http://pinegrove.lib.wv.us/,WV,38.491226,-80.954453,,
Princeton Public Library.,http://princetonlibrarywv.com/,WV,38.491226,-80.954453,,
Putnam County Library.,http://putnam.lib.wv.us/,WV,38.491226,-80.954453,,
Rainelle Public Library,http://rainelle.lib.wv.us/,WV,38.491226,-80.954453,,
Raleigh County Public Library,http://rcpl.lib.wv.us/,WV,38.491226,-80.954453,,
Richwood Public Library,http://richwood.lib.wv.us/,WV,38.491226,-80.954453,,
Ritchie County Public Library,http://ritchie.lib.wv.us/,WV,38.491226,-80.954453,,
Rupert Community Public Library,http://rupert.lib.wv.us/,WV,38.491226,-80.954453,,
Shepherdstown Public Library,http://www.lib.shepherdstown.wv.us/,WV,38.491226,-80.954453,,
Sistersville Public Library,http://sistersville.lib.wv.us/,WV,38.491226,-80.954453,,
Summers County Public Library,http://summers.lib.wv.us/,WV,38.491226,-80.954453,,
Summersville Public Library,http://summersvillepubliclibrary.com/,WV,38.491226,-80.954453,,
Swaney Memorial Library,http://newcumberland.lib.wv.us/,WV,38.491226,-80.954453,,
Taylor County Public Library.,http://taylor.clark.lib.wv.us/,WV,38.491226,-80.954453,,
Tyler County Public Library,http://middlebourne.lib.wv.us/,WV,38.491226,-80.954453,,
Vienna Public Library,http://vienna.park.lib.wv.us/,WV,38.491226,-80.954453,,
War Public Library,http://war.lib.wv.us/,WV,38.491226,-80.954453,,
Wayne County Public Library.,http://www.wcpl.lib.wv.us/,WV,38.491226,-80.954453,,
White Sulphur Springs Public Library,http://whitesulphursprings.lib.wv.us/,WV,38.491226,-80.954453,,
Whitesville Public Library,http://boone.lib.wv.us/whitesvilledefault.html,WV,38.491226,-80.954453,,
Wyoming County Public Library,http://wyoming.lib.wv.us/,WVBrownsville Public Library,38.491226,-80.954453,,
Deerfield Public Library,http://www.scls.lib.wi.us/deerfield/,WI,44.268543,-89.616508,,
Iola Village Library,http://www.iolalibrary.org/,WI,44.268543,-89.616508,,
Mead Public Library,http://www.meadpubliclibrary.org/,WI,44.268543,-89.616508,,
Milton Public Library,http://als.lib.wi.us/MPL/,WI,44.268543,-89.616508,,
Minocqua Public Library.,http://minocqualibrary.org/,WI,44.268543,-89.616508,,
Outagamie Waupaca Library System,http://www.owls.lib.wi.us/,WI,44.268543,-89.616508,,
Verona Public Library,http://www.veronapubliclibrary.org/,WI,44.268543,-89.616508,,
Waupun Public Library,http://www.waupunpubliclibrary.org/index.php,WI,44.268543,-89.616508,,
Angie W. Cox Public Library,http://www.pardeevillelibrary.com/,WI,44.268543,-89.616508,,
Appleton Public Library,http://www.apl.org/index.html,WI,44.268543,-89.616508,,
Arrowhead Library System,http://als.lib.wi.us/,WI,44.268543,-89.616508,,
Baldwin Public Library,http://www.baldwinlibrary.org/,WI,44.268543,-89.616508,,
Balsam Lake Public Library,http://www.balsamlakepubliclibrary.org/,WI,44.268543,-89.616508,,
Barrett Memorial Library,http://www.williamsbay.lib.wi.us/,WI,44.268543,-89.616508,,
Beaver Dam Public Library,http://www.cityofbeaverdam.com/department/?fDD=16-0,WI,44.268543,-89.616508,,
Beloit Public Library.,http://www.beloitlibrary.info/,WI,44.268543,-89.616508,,
Berlin Public Library,http://www.berlinlibrary.org/,WI,44.268543,-89.616508,,
Brandon Public Library,http://www.brandonlibrary.net/,WI,44.268543,-89.616508,,
Brillion Public Library,http://www.ci.brillion.wi.us/library_home.html,WI,44.268543,-89.616508,,
Brookfield Public Library,http://www.ci.brookfield.wi.us/index.aspx?NID=38,WI,44.268543,-89.616508,,
Brown County Library,http://www.co.brown.wi.us/departments/?department=58da4860ce85&subdepartment=65c2d0110181,WI,44.268543,-89.616508,,
Caestecker Public Library,http://www.greenlakelibrary.org/,WI,44.268543,-89.616508,,
Campbellsport Public Library,http://www.campbellsportlibrary.org/,WI,44.268543,-89.616508,,
Carleton A. Friday Memorial Library,http://www.newrichmondlibrary.org/,WI,44.268543,-89.616508,,
Carter Memorial Library,http://www.omrolibrary.org/,WI,44.268543,-89.616508,,
Cedarburg Public Library,http://www.cedarburglibrary.org/,WI,44.268543,-89.616508,,
Chilton Public Library,http://chiltonlibrary.org/,WI,44.268543,-89.616508,,
Chippewa Falls Public Library,http://www.chippewafallslibrary.org/,WI,44.268543,-89.616508,,
Clinton Public Library,http://als.lib.wi.us/CPL/,WI,44.268543,-89.616508,,
Clintonville Public Library,http://www.clintonvillelibrary.org/,WI,44.268543,-89.616508,,
Coloma Public Library,http://www.colomalibrary.org/,WI,44.268543,-89.616508,,
Columbus Public Library,http://www.columbuspubliclibrary.info/,WI,44.268543,-89.616508,,
Dane County Library Service,http://www.scls.lib.wi.us/dcl/index.html,WI,44.268543,-89.616508,,
Delafield Public Library,http://www.delafieldlibrary.org/,WI,44.268543,-89.616508,,
Door County Library,http://doorcountylibrary.org/,WI,44.268543,-89.616508,,
Eastern Shores Library System,http://www.esls.lib.wi.us/,WI,44.268543,-89.616508,,
Ethel Everhard Memorial Library,http://www.westfieldlibrary.org/,WI,44.268543,-89.616508,,
Evansville Public Library,http://als.lib.wi.us/EFPL/,WI,44.268543,-89.616508,,
Fond du Lac Public Library,http://www.fdlpl.org/,WI,44.268543,-89.616508,,
Forest Lodge Library,http://cable.wislib.org/,WI,44.268543,-89.616508,,
Fort Atkinson Public Library,http://www.fortatkinson.lib.ia.us/,WI,44.268543,-89.616508,,
Frances L. Simek Memorial Library,http://www.sws-wis.com/medfordpubliclibrary/,WI,44.268543,-89.616508,,
Frank L. Weyenberg Library,http://www.flwlib.org/,WI,44.268543,-89.616508,,
Gillett Public Library,http://www.gillettpubliclibrary.com//,WI,44.268543,-89.616508,,
Greendale Public Library,http://www.greendalepubliclibrary.org/,WI,44.268543,-89.616508,,
Greenfield Public Library,http://www.greenfieldlibrary.org/,WI,44.268543,-89.616508,,
Hancock Public Library,http://www.hancocklibrary.org/,WI,44.268543,-89.616508,,
Hartland Public Library,http://www.hartlandlibrary.org/,WI,44.268543,-89.616508,,
Hedberg Public Library.,http://www.hedbergpubliclibrary.org/,WIAlbany County Public Library,44.268543,-89.616508,,
Big Horn County Library,http://www.bhclibrary.org/,WY,42.755966,-107.30249,,
Campbell County Public Library System,http://ccpls.org/,WY,42.755966,-107.30249,,
Carbon County Library System,http://carboncolibrary.state.wy.us/,WY,42.755966,-107.30249,,
Converse County Library,http://www.conversecountylibrary.org/,WY,42.755966,-107.30249,,
Crook County Public Library,http://www-wsl.state.wy.us/crook/,WY,42.755966,-107.30249,,
Fremont County Library System,http://www.fclsonline.org/,WY,42.755966,-107.30249,,
Goshen County Library,http://goshencounty.org/index.php?option=com_content&view=article&id=284&Itemid=750,WY,42.755966,-107.30249,,
Johnson County Library,http://www.jclwyo.org/,WY,42.755966,-107.30249,,
Laramie County Library System,http://www.lclsonline.org/,WY,42.755966,-107.30249,,
Lincoln County Library System,http://linclib.org/,WY,42.755966,-107.30249,,
Natrona County Public Library System,http://www.natronacountylibrary.org/,WY,42.755966,-107.30249,,
Niobrara County Library,http://www.niobraracountylibrary.org/,WY,42.755966,-107.30249,,
Park County Library System,http://parkcountylibrary.org/,WY,42.755966,-107.30249,,
Platte County Public Library System,http://plattecountylibrary.org/,WY,42.755966,-107.30249,,
Sheridan County Public Library System,http://www.sheridanwyolibrary.org/,WY,42.755966,-107.30249,,
Star Valley Branch Library,http://linclib.org/star/,WY,42.755966,-107.30249,,
Sweetwater County Library System,http://www.sweetwaterlibraries.com/,WY,42.755966,-107.30249,,
Teton County Library,http://tclib.org/,WY,42.755966,-107.30249,,
Uinta County Library System,http://www.uintalibrary.org/,WY,42.755966,-107.30249,,
Washakie County Library,http://washakiecountylibrary.com/,WY,42.755966,-107.30249,,
Weston County Library System,http://www.westongov.com/_departments/_library/index.asp,WYA. Holmes Johnson Memorial Library,42.755966,-107.30249,,
Anchorage Public Library,http://www.muni.org/departments/library/pages/default.aspx,Alaska,61.370716,-152.404419,,
Cooper Landing Community Library,http://www.cooperlandinglibrary.webs.com/,Alaska,61.370716,-152.404419,,
Delta Community Library,http://www.ci.delta-junction.ak.us/city_information/library.htm,Alaska,61.370716,-152.404419,,
Gustavus Public Library,http://cms.gustavus-ak.gov/services/library,Alaska,61.370716,-152.404419,,
Homer Public Library,http://www.cityofhomer-ak.gov/library,Alaska,61.370716,-152.404419,,
Juneau Public Library,http://www.juneau.org/library/,Alaska,61.370716,-152.404419,,
Kenai Community Library,http://www.kenailibrary.org/,Alaska,61.370716,-152.404419,,
Ketchikan Public Library,http://www.firstcitylibraries.org/KPLhomepage.html,Alaska,61.370716,-152.404419,,
Matanuska-Susitna Library Network,http://www.matsulibraries.org/,Alaska,61.370716,-152.404419,,
Noel Wien Public Library,http://library.fnsb.lib.ak.us/,Alaska,61.370716,-152.404419,,
Petersburg Public Library,http://www.psglib.org/,Alaska,61.370716,-152.404419,,
Seldovia Public Library,http://seldovialibrary.wordpress.com/,Alaska,61.370716,-152.404419,,
Seward Community Library,http://www.cityofseward.net/library/,AlaskaBagdad Public Library,61.370716,-152.404419,,
Apache County Library District,http://www.apachecountylibraries.com/,AZ,33.729759,-111.431221,,
Apache Junction Public Library,http://www.ajpl.org/,AZ,33.729759,-111.431221,,
Avondale Public Library,http://www.avondalelibrary.org/,AZ,33.729759,-111.431221,,
Camp Verde Community Library,http://www.campverde.az.gov/government/public-library/,AZ,33.729759,-111.431221,,
Casa Grande Public Library,http://www.casagrandeaz.gov/web/guest/library,AZ,33.729759,-111.431221,,
Chandler Public Library,http://chandlerlibrary.org/,AZ,33.729759,-111.431221,,
Colorado River Indian Tribes Library and Archives,http://www.critlibrary.com/,AZ,33.729759,-111.431221,,
Congress Public Library,http://www.yavapailibrary.org/yavapai/congress.asp,AZ,33.729759,-111.431221,,
Coolidge Public Library,http://pinalcountyaz.gov/Pages/Home.aspx,AZ,33.729759,-111.431221,,
Copper Queen Library,http://www.cityofbisbee.com/dept_library.html,AZ,33.729759,-111.431221,,
Cottonwood Public Library,http://www.ctwpl.info/cottonwood/,AZ,33.729759,-111.431221,,
Crown King Public Library,http://www.yavapailibrary.org/yavapai/crownking.asp,AZ,33.729759,-111.431221,,
Douglas Public Library,http://cochise.lib.az.us/douglas.html,AZ,33.729759,-111.431221,,
Flagstaff Public Library,http://www.flagstaffpubliclibrary.org/,AZ,33.729759,-111.431221,,
Glendale Public Library,http://www.glendaleaz.com/Library/,AZ,33.729759,-111.431221,,
Jimmie Libhart Library,http://cochise.lib.az.us/cbowie.html,AZ,33.729759,-111.431221,,
Maricopa County Library District,http://www.mcldaz.org/,AZ,33.729759,-111.431221,,
Mayer Public Library,http://www.yavapailibrary.org/yavapai/mayer.asp,AZ,33.729759,-111.431221,,
Mesa Public Library,http://www.mesalibrary.org/,AZ,33.729759,-111.431221,,
Mohave County Library District,http://mohavecountylibrary.info/mohave/,AZ,33.729759,-111.431221,,
Navajo County Library District,http://www.navajocountylibraries.org/navajo/,AZ,33.729759,-111.431221,,
Nogales-Rochlin Public Library,http://www.nogalesaz.gov/About-Our-Library/,AZ,33.729759,-111.431221,,
Page Public Library,http://www.pagepubliclibrary.org/,AZ,33.729759,-111.431221,,
Patagonia Public Library,http://www.patagoniapubliclibrary.org/,AZ,33.729759,-111.431221,,
Peoria Public Library System,http://library.peoriaaz.gov/polaris/default.aspx,AZ,33.729759,-111.431221,,
Phoenix Public Library,http://www.phoenixpubliclibrary.org/default.jsp,AZ,33.729759,-111.431221,,
Pima County Public Library,http://www.library.pima.gov/,AZ,33.729759,-111.431221,,
Pinal County Library District,http://pinalcountyaz.gov,AZ,33.729759,-111.431221,,
Prescott Public Library,http://www.prescottlibrary.info/,AZ,33.729759,-111.431221,,
Scottsdale Public Library System,http://library.ci.scottsdale.az.us/,AZ,33.729759,-111.431221,,
Sedona Public Library,http://www.sedonalibrary.org/,AZ,33.729759,-111.431221,,
Show Low Public Library,http://ci.show-low.az.us/departments/library/,AZ,33.729759,-111.431221,,
Sierra Vista Public Library,http://www.sierravistaaz.gov/department/?fDD=19-0,AZ,33.729759,-111.431221,,
Snowflake-Taylor Public Library,http://ci.snowflake.az.us/departments/library/,AZ,33.729759,-111.431221,,
Tempe Public Library,http://www.tempe.gov/index.aspx?page=397,AZ,33.729759,-111.431221,,
